Park_Name,Width_ft,Class,Surface,Gen_Topog,Difficulty,Trail_Name,ParkID,TrailMarkersInstalled,Latitude,Longitude
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76825532741812,40.741353050423086
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76788236855982,40.740565621665795
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76799013015662,40.740631454491215
Conference House Park,,,,,,Beach Access Trail,R006,Yes,-74.24212322819882,40.49820784602872
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76612839798743,40.74027906441955
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76710841699163,40.74136757282511
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.7673333849713,40.741407287074104
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76725820716564,40.74118363393068
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77473328047675,40.74183905823203
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77463959652286,40.74236563185556
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77230972381567,40.74149000576147
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77399445374638,40.74131906645391
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77327089589771,40.74159096530296
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77365992103054,40.74024857100783
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.7730987890618,40.74022244075851
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77322008182651,40.740530681173595
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77111115221882,40.737489987891124
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77099882033788,40.73754957558913
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77116427010938,40.73810999053849
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77139694389508,40.738381201936335
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77146258402927,40.739010128062255
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77078369428939,40.73847170719033
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77111754672435,40.73970627039694
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77044124170844,40.7383638229048
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77040753349938,40.73817352555484
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.77157199339605,40.739605709469
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76755402665447,40.73832944395254
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.7682090861935,40.73848370157471
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76787005543405,40.738613403636585
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76609646567796,40.73586568398273
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Biking Trail,Q021,No,-73.76515737638992,40.73498696133742
Cunningham Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Orange Trail,Q021,Yes,-73.76057182432646,40.72756060353194
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level, flat and smooth,N/A,Q021,No,-73.76381268435993,40.7277121352028
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level, flat and smooth,N/A,Q021,No,-73.76440873927294,40.727831078430825
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level, flat and smooth,N/A,Q021,No,-73.76446268357725,40.72783039904085
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Orange Trail,Q021,Yes,-73.76532499002167,40.73030582522402
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,Orange Trail,Q021,Yes,-73.76550371703303,40.73033355047739
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level, flat and smooth,White Trail,Q021,Yes,-73.76694392782481,40.731423670108136
Kissena Corridor Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q300,No,-73.77092515732609,40.73347393922614
Forest Park,Over 8 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,N/A,Q015,Yes,-73.85202777712004,40.705061343128214
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Bridle Path,Q015,Yes,-73.84836741425755,40.70433702099602
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Bridle Path,Q015,Yes,-73.84944451378091,40.70422907657865
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.84682113154157,40.70636264758003
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q015,Yes,-73.84990558466983,40.70706576529454
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level, flat terrain  uneven treadway  slight elevation change,Bridle Path,Q015,Yes,-73.84718564802539,40.70740146009005
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Orange Trail,Q015,Yes,-73.84260128971039,40.702651420211666
High Rock Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,R088,No,-74.12302653431969,40.58699976069695
Blood Root Valley,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,R129,Yes,-74.13886451551897,40.589128672158566
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77286724723012,40.74047968335635
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77335180013014,40.74062216124988
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77285503480907,40.74049429346191
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77295829530476,40.740248767647394
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77223975630368,40.73926800427548
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77238356895948,40.73920985538265
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77273577041046,40.7395040966108
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.7717049220731,40.739518279552044
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77249216141084,40.7399462866849
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy, moderate elevation change  welll-graded trail  flat trail with rough treadway,Biking Trail,Q021,No,-73.77214613447723,40.739917105952145
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Grasses,Level, flat terrain  uneven treadway  slight elevation change,Yellow Trail,Q001,Yes,-73.74332922906697,40.75758116060067
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Tulip Tree Trail,Q001,Yes,-73.75324397612621,40.75970965170787
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Tulip Tree Trail,Q001,Yes,-73.74594523335155,40.75315181112
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level, flat and smooth,Tulip Tree Trail,Q001,Yes,-73.74608510395304,40.754365133417465
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q001,No,-73.76106186342982,40.7586222171274
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q001,No,-73.75925839557007,40.75919348640253
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Tulip Tree Trail,Q001,Yes,-73.75525239242197,40.7590433222415
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Tulip Tree Trail,Q001,Yes,-73.7564043071604,40.759077012315345
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q001,No,-73.75455422033072,40.7596429576241
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,N/A,Q001,No,-73.75662157772254,40.75960642286571
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Yellow Trail,Q001,Yes,-73.7523990264682,40.76039074279733
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Yellow Trail,Q001,Yes,-73.75297889086198,40.76081749033744
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Yellow Trail,Q001,Yes,-73.74842714350757,40.762193360443966
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,Yellow Trail,Q001,Yes,-73.74986098200151,40.76348460337955
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q001,No,-73.7432034088948,40.753368873029785
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q001,No,-73.7425846232403,40.75390086720054
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q001,No,-73.74390191703593,40.75461645652877
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q001,No,-73.74398281060141,40.755909850301755
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,White Trail,Q001,Yes,-73.73583604333507,40.74531474133128
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,White Trail,Q001,Yes,-73.73592660121751,40.74557642667032
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,White Trail,Q001,Yes,-73.73627018003427,40.74577650680865
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,White Trail,Q001,Yes,-73.73664278085424,40.74599387363915
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level, flat terrain  uneven treadway  slight elevation change,White Trail,Q001,Yes,-73.73693055015296,40.746403655716676
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,N/A,Q001,No,-73.74543765206627,40.7415784791555
Ferry Point Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Wavy, flat and smooth,N/A,X126,No,-73.83682388020588,40.806048796243616
Ferry Point Park,6 feet to less than 8 feet,Class IV : Highly Developed,Grasses,Wavy, flat terrain  uneven treadway  slight elevation change,N/A,X126,No,-73.832983269317,40.80537589142304
Pugsley Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Wappinger Trail,X088,No,-73.85007535978123,40.814099137378214
Pugsley Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level, flat and smooth,Wappinger Trail,X088,No,-73.85184710742726,40.81614895447005
