Park_Name,Width_ft,Class,Surface,Gen_Topog,Trail_Name,Borough,TrailMarkersInstalled,Latitude,Longitude,Difficulty
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Biking Trail,Queens,No,-73.77157199339605,40.739605709469,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.76755402665447,40.73832944395254,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.7682090861935,40.73848370157471,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.76787005543405,40.738613403636585,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.76609646567796,40.73586568398273,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.76515737638992,40.73498696133742,hard
Cunningham Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Orange Trail,Queens,Yes,-73.76057182432646,40.72756060353194,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level,,Queens,No,-73.76381268435993,40.7277121352028,easy
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level,,Queens,No,-73.76440873927294,40.727831078430825,easy
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level,,Queens,No,-73.76446268357725,40.72783039904085,easy
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Orange Trail,Queens,Yes,-73.76532499002167,40.73030582522402,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Orange Trail,Queens,Yes,-73.76550371703303,40.73033355047739,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Paved,Level,White Trail,Queens,Yes,-73.76694392782481,40.731423670108136,easy
Kissena Corridor Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.77092515732609,40.73347393922614,easy
Forest Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Queens,Yes,-73.85202777712004,40.70506134312821,easy
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level,Bridle Path,Queens,Yes,-73.84836741425755,40.70433702099602,hard
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level,Bridle Path,Queens,Yes,-73.84944451378091,40.70422907657865,hard
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level,,Queens,Yes,-73.84682113154157,40.70636264758003,hard
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Wood Chips,Level,,Queens,Yes,-73.84990558466983,40.70706576529454,hard
Forest Park,Over 8 feet,Class IV : Highly Developed,Gravel,Level,Bridle Path,Queens,Yes,-73.84718564802539,40.70740146009005,hard
Forest Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Orange Trail,Queens,Yes,-73.84260128971039,40.70265142021167,hard
High Rock Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Staten Island,No,-74.12302653431969,40.58699976069695,hard
Blood Root Valley,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Wavy,,Staten Island,Yes,-74.13886451551897,40.589128672158566,hard
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77286724723012,40.74047968335635,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77335180013014,40.74062216124988,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77285503480907,40.74049429346191,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77295829530476,40.740248767647394,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77223975630368,40.73926800427548,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77238356895948,40.73920985538265,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77273577041046,40.7395040966108,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.7717049220731,40.73951827955205,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77249216141084,40.7399462866849,medium
Cunningham Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Wavy,Biking Trail,Queens,No,-73.77214613447723,40.73991710595215,medium
Alley Pond Park,Over 8 feet,Class IV : Highly Developed,Grasses,Level,Yellow Trail,Queens,Yes,-73.74332922906697,40.75758116060067,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Tulip Tree Trail,Queens,Yes,-73.75324397612621,40.75970965170787,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Tulip Tree Trail,Queens,Yes,-73.74594523335155,40.75315181112,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Paved,Level,Tulip Tree Trail,Queens,Yes,-73.74608510395304,40.754365133417465,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.76106186342982,40.7586222171274,easy
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.75925839557007,40.75919348640253,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,Tulip Tree Trail,Queens,Yes,-73.75525239242197,40.7590433222415,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,Tulip Tree Trail,Queens,Yes,-73.7564043071604,40.75907701231535,easy
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,,Queens,No,-73.75455422033072,40.7596429576241,hard
Alley Pond Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,,Queens,No,-73.75662157772254,40.75960642286571,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Yellow Trail,Queens,Yes,-73.7523990264682,40.76039074279733,hard
Alley Pond Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Yellow Trail,Queens,Yes,-73.75297889086198,40.76081749033744,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Yellow Trail,Queens,Yes,-73.74842714350757,40.762193360443966,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Yellow Trail,Queens,Yes,-73.74986098200151,40.76348460337955,hard
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7432034088948,40.753368873029785,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.7425846232403,40.75390086720054,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74390191703593,40.75461645652877,easy
Alley Pond Park,6 feet to less than 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74398281060141,40.75590985030176,easy
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.73583604333507,40.74531474133128,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.73592660121751,40.74557642667032,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.73627018003427,40.74577650680865,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.73664278085424,40.74599387363915,hard
Alley Pond Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,White Trail,Queens,Yes,-73.73693055015296,40.74640365571668,hard
Alley Pond Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Queens,No,-73.74543765206627,40.7415784791555,easy
Ferry Point Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Wavy,,Bronx,No,-73.83682388020588,40.806048796243616,easy
Ferry Point Park,6 feet to less than 8 feet,Class IV : Highly Developed,Grasses,Wavy,,Bronx,No,-73.832983269317,40.80537589142304,hard
Pugsley Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Wappinger Trail,Bronx,No,-73.85007535978123,40.81409913737821,easy
Pugsley Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Wappinger Trail,Bronx,No,-73.85184710742726,40.81614895447005,easy
Pugsley Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Wappinger Trail,Bronx,No,-73.85426846627365,40.81328988489813,easy
Pugsley Creek Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Wappinger Trail,Bronx,No,-73.85543047818955,40.81377855438385,easy
Soundview Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Bronx River Greenway,Bronx,No,-73.85960594768456,40.81072489101832,easy
Soundview Park,Over 8 feet,Class V : Fully Developed,Paved,Level,Bronx River Greenway,Bronx,No,-73.86360659452589,40.81046727362173,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87109071926423,40.87117399142918,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87149528248786,40.87167622317033,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87133459560975,40.87137045049802,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87068211399293,40.87321750947336,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87150139695737,40.871677234024574,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.8712915466163,40.872953131870936,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87105939717398,40.87362039525512,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87065564124784,40.87526926690879,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87118486912878,40.868051169167806,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87093879039912,40.86848808107154,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87085310293925,40.868645030605656,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87098051108842,40.8684176247849,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87555068212848,40.868195106659215,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87590619305615,40.86996347558063,easy
Bronx Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.87494146023965,40.87033180672704,easy
Fort Washington Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,Redoubt Marker Trail,Manhattan,No,-73.94329443126635,40.85136847647595,easy
Fort Washington Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,,Manhattan,No,-73.9451423809807,40.851210245946994,easy
Fort Washington Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,Redoubt Marker Trail,Manhattan,No,-73.94460519458462,40.8513543623752,easy
Fort Washington Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,Redoubt Marker Trail,Manhattan,No,-73.94445218020444,40.8513927596028,easy
Fort Washington Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,Redoubt Marker Trail,Manhattan,No,-73.94429390858596,40.85143247601048,easy
Fort Washington Park,Over 8 feet,Class IV : Highly Developed,Paved,Level,Redoubt Marker Trail,Manhattan,No,-73.94368911285154,40.85078273516688,easy
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level,White Trail,Manhattan,Yes,-73.93130086251064,40.87031606777614,easy
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,,Manhattan,No,-73.9266390555097,40.87591527555163,hard
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Sloped,,Manhattan,No,-73.92567460752336,40.87595094629789,easy
Inwood Hill Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Manhattan,No,-73.92268060656899,40.874296763808026,easy
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Concrete,Level,,Bronx,No,-73.89061332727917,40.88500146427125,easy
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Concrete,Level,,Bronx,No,-73.8926385424445,40.885601048549866,easy
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,Old Croton Aqueduct Trail,Bronx,Yes,-73.88645373604227,40.886107657235335,hard
Van Cortlandt Park,6 feet to less than 8 feet,Class IV : Highly Developed,Dirt,Level,Old Croton Aqueduct Trail,Bronx,Yes,-73.88420865740984,40.8912099616511,hard
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.88189870919368,40.889391314192586,easy
Van Cortlandt Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.88403319859306,40.89063194195455,easy
Van Cortlandt Park,2 feet to less than 4 feet,Class IV : Highly Developed,Gravel,Level,Jerome Wetland Walk,Bronx,Yes,-73.88021382939796,40.889644619084144,hard
Van Cortlandt Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,Putnam Greenway,Bronx,Yes,-73.88790180676908,40.896161140974485,hard
Van Cortlandt Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,John Muir Trail,Bronx,Yes,-73.88917354183053,40.90009485242639,hard
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.78845545913038,40.870210076234514,easy
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Paved,Level,,Bronx,No,-73.79219580944896,40.86130838819261,easy
Pelham Bay Park,Over 8 feet,Class V : Fully Developed,Gravel,Level,,Bronx,No,-73.79433290594193,40.86270612631896,hard
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.8007939990091,40.86580946277737,easy
Pelham Bay Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.79982174213953,40.865445605161966,hard
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80974839678555,40.86871832576752,hard
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80935325727593,40.87042408006001,hard
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.81009936673198,40.87072494943011,hard
Pelham Bay Park,2 feet to less than 4 feet,Class II : Simple/Minor Developed,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80999947293544,40.871314560312726,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,Bridle Trail,Bronx,Yes,-73.81388764348257,40.87746873780474,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,Bridle Trail,Bronx,Yes,-73.81563456507517,40.88022509317101,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,Bridle Trail,Bronx,Yes,-73.81394490570563,40.87840338757117,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,Bridle Trail,Bronx,Yes,-73.81195675408308,40.87559465805656,hard
Pelham Bay Park,4 feet to less than 6 feet,Class III : Developed/Improved,Dirt,Level,,Bronx,No,-73.7911470960757,40.87317366322921,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Dirt,Level,Bridle Trail,Bronx,Yes,-73.81325919303767,40.87581801693481,hard
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.82018072681646,40.86989804866472,easy
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.81997248916558,40.87250417664864,easy
Pelham Bay Park,6 feet to less than 8 feet,Class IV : Highly Developed,Paved,Level,,Bronx,No,-73.81828062656291,40.87308754122541,easy
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level,Bridle Trail,Bronx,Yes,-73.79839760335909,40.87495924367944,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level,Bridle Trail,Bronx,Yes,-73.79737813204677,40.87648701427135,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level,Bridle Trail,Bronx,Yes,-73.79681354105385,40.876845983422,hard
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80292750874129,40.869589010904136,hard
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80102862272285,40.87205681670287,hard
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80161081724998,40.87325890032278,hard
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80232445383345,40.87332970493997,hard
Pelham Bay Park,2 feet to less than 4 feet,Class III : Developed/Improved,Dirt,Level,Siwanoy Trail,Bronx,Yes,-73.80040174725957,40.873546061006735,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level,Bridle Trail,Bronx,Yes,-73.80378459123125,40.873305215465805,hard
Pelham Bay Park,4 feet to less than 6 feet,Class IV : Highly Developed,Gravel,Level,Bridle Trail,Bronx,Yes,-73.80492289468383,40.8735134440096,hard
